/home/rdmerrio/gits/yaep/test/compare_parsers/ansic.y, warning,parser-conflict, 1 shift/reduce conflict 
/home/rdmerrio/gits/yaep/src/yaep.c,2127,,18: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2128,old-style-cast,33: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2128,,18: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct set_core*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2129,old-style-cast,33: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2164,old-style-cast,52: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2164,,22: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2129,,18: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2165,old-style-cast,54: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2165,,24: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2166,old-style-cast,50: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2132,old-style-cast,34: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2166,,20: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2132,,19: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2490,old-style-cast,59: warning: use of old-style cast to 'const struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2169,sign-conversion,27: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2169,sign-conversion,52: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2500,old-style-cast,44: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2500,old-style-cast,44: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2176,old-style-cast,53: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2176,,23: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2177,old-style-cast,53: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2177,,23: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2178,old-style-cast,55: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2178,,25: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2179,old-style-cast,55: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2179,,25: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2517,old-style-cast,57: warning: use of old-style cast to 'const struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2180,old-style-cast,51: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2180,,21: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2152,old-style-cast,48: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2181,old-style-cast,51: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2181,,21: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2152,,33: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2153,old-style-cast,48: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2153,,33: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2154,old-style-cast,33: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2154,,18: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2155,old-style-cast,33: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2155,,18: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2164,old-style-cast,52: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2164,,22: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,66,old-style-cast,68: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2531,old-style-cast,42: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,66,conversion,28: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,2531,old-style-cast,42: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2230,sign-conversion,53: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2540,old-style-cast,42: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2540,old-style-cast,42: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'vlo_t**' {aka 'class vlo**'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2547,old-style-cast,33: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2547,,17: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2165,old-style-cast,54: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'vlo_t**' {aka 'class vlo**'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2165,,24: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2166,old-style-cast,50: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2256,conversion,35: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,2166,,20: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2259,sign-conversion,41: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2169,sign-conversion,27: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2261,old-style-cast,41: warning: use of old-style cast to 'int*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2169,sign-conversion,52: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2263,old-style-cast,39: warning: use of old-style cast to 'int*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2265,old-style-cast,35: warning: use of old-style cast to 'int*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2176,old-style-cast,53: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2176,,23: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2177,old-style-cast,53: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2177,,23: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,66,old-style-cast,68: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2178,old-style-cast,55: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2178,,25: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2179,old-style-cast,55: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2179,,25: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'vlo_t**' {aka 'class vlo**'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2180,old-style-cast,51: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2180,,21: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2181,old-style-cast,51: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2181,,21: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set_term_lookahead*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2324,sign-conversion,50: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6189,cast-qual,39: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,2677,sign-conversion,68: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,66,old-style-cast,68: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2327,sign-conversion,50: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,285,sign-conversion,48: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,66,conversion,28: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,2678,old-style-cast,24: warning: use of old-style cast to 'struct set**' 
/home/rdmerrio/gits/yaep/src/yaep.c,2230,sign-conversion,53: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,285,sign-conversion,48: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2330,sign-conversion,50: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'vlo_t**' {aka 'class vlo**'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'vlo_t**' {aka 'class vlo**'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2749,old-style-cast,18: warning: use of old-style cast to 'unsigned int' 
/home/rdmerrio/gits/yaep/src/yaep.c,2256,conversion,35: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,2752,old-style-cast,48: warning: use of old-style cast to 'vlo_t**' {aka 'class vlo**'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2259,sign-conversion,41: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6164,,34: warning: unused variable 'alt' 
/home/rdmerrio/gits/yaep/src/yaep.c,2261,old-style-cast,41: warning: use of old-style cast to 'int*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2757,old-style-cast,48: warning: use of old-style cast to 'vlo_t**' {aka 'class vlo**'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2263,old-style-cast,39: warning: use of old-style cast to 'int*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2265,old-style-cast,35: warning: use of old-style cast to 'int*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'int*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct sit**' 
/home/rdmerrio/gits/yaep/src/yaep.c,2785,old-style-cast,40: warning: use of old-style cast to 'vlo_t**' {aka 'class vlo**'} 
/home/rdmerrio/gits/yaep/src/yaep.c,446,sign-conversion,22: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,446,sign-conversion,22: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2806,old-style-cast,47: warning: use of old-style cast to 'vlo_t**' {aka 'class vlo**'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2807,old-style-cast,17: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2807,old-style-cast,54: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct sit**' 
/home/rdmerrio/gits/yaep/src/yaep.c,66,old-style-cast,68: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'int*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'vlo_t**' {aka 'class vlo**'} 
/home/rdmerrio/gits/yaep/src/yaep.c,6217,sign-conversion,53: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct sit**' 
/home/rdmerrio/gits/yaep/src/yaep.c,2972,sign-conversion,44: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,649,cast-qual,10: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,2439,old-style-cast,37: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2439,,22: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2324,sign-conversion,50: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2327,sign-conversion,50: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2448,sign-conversion,36: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2330,sign-conversion,50: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,649,cast-qual,10: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,2456,old-style-cast,47: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2996,old-style-cast,69: warning: use of old-style cast to 'const struct core_symb_vect*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2456,,32: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'set*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,698,cast-qual,24: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6224,sign-conversion,60: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,3004,old-style-cast,70: warning: use of old-style cast to 'const struct core_symb_vect*' 
/home/rdmerrio/gits/yaep/src/yaep.c,3005,old-style-cast,70: warning: use of old-style cast to 'const struct core_symb_vect*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,698,cast-qual,24: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,3032,old-style-cast,53: warning: use of old-style cast to 'struct core_symb_vect*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct set_core*' 
/home/rdmerrio/gits/yaep/src/yaep.c,3032,,27: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'core_symb_vect*' casts away qualifiers 
